gold_x;gold_y;brown_x;brown_y;blue_x;blue_y;green_x;green_y;indigo_x;indigo_y;coral_x;coral_y
788.2187139520124;467.97452870192376;;;;;788.7677675927077;464.02467587449405;797.8964773627085;447.4249658819317;784.9640883444995;143.4184634742141
787.52753450346;467.24684116220476;;;;;787.8279250670057;463.6724809900001;797.489972151862;446.5064868430218;784.0488499585185;143.00790213812144
786.9055229571462;466.47253097671273;;;;;786.8899877377601;463.32100005537274;797.1016642437652;445.57904308941215;783.1542891498805;142.57144167757036
786.3470773248234;465.6455021724356;;;;;785.9513740850222;462.96926567650587;796.7351935161003;444.6555284718779;782.2790930243787;142.10827024059745
785.8596005762955;464.7777285731481;;;;;785.0184166793824;462.61965090942385;796.3858704063678;443.72831737610977;781.4017497134021;141.6055506492583
785.4365016594529;463.8567596003413;;;;;784.0977059291304;462.23187412180016;796.0461704626009;442.77930712047964;780.5617268148374;141.08583717328403
785.0983614422455;462.9356953840777;;;;;783.1656315092147;461.83832981346546;795.7237037186278;441.8317637887085;779.7176414930877;140.52352712469548
784.8231347294972;461.95781046251204;;;;;782.2517656402588;461.4524735946656;795.4181239094735;440.888381421566;778.9074144628196;139.94394642239808
784.6284688716754;460.97707082051784;;;;;781.335211146616;461.065482173654;795.1229824173978;439.93159106331586;778.1099251258838;139.33355682424457
784.5163634447381;459.9891613731161;;;;;780.4046419210634;460.6725733946955;794.8390000523316;438.9648167461128;777.3424536898241;138.70720612854603
784.4741058017006;458.9939058284089;;;;;779.4910625489764;460.28683814178595;794.5668724060058;437.99187088012695;776.5846481603385;138.04996727705003
784.4218740091547;457.98357937783004;;;;;778.5584458311251;459.8930648621788;794.3122833043499;437.03627272062295;775.8534734010697;137.37826944351195
784.3701636929126;456.9919820784143;;;;;777.639941025469;459.50524997238;794.0654792061075;436.06360020209104;775.1284655257891;136.6695343223475
784.3178474351786;455.99550944446526;;;;;776.7261305833371;459.1194171561224;793.8324419012665;435.0986415669322;774.4445464193356;135.9418481289409
784.2656135781929;455.0063715919852;;;;;775.8026875019074;458.7295172071457;793.6058526081132;434.1117329828412;773.7933669537306;135.19473752379417
784.2124509139685;454.0049059379782;;;;;774.8751283228398;458.3378793424368;793.3955540928073;433.14717184558685;773.1642993402164;134.42302223509176
784.1584730740924;452.9930340791325;;;;;773.9604467834295;457.95167872789125;793.1923821539983;432.16431738411484;772.5528033781594;133.6254264280391
784.1055760756707;452.0059083086793;;;;;773.0393334009259;457.56276243401;793.000072165209;431.1802288878098;771.9684969091415;132.81876981925964
784.0515383814529;451.0017936422246;;;;;772.115136311587;457.17254412470203;792.8199112069011;430.2017717137933;771.3983889264346;131.98856388503918
783.9977315365561;450.00605180528765;;;;;771.1909865666726;456.78234580535235;792.6487675820599;429.2099442788167;770.8513243574237;131.1503471183549
783.9438071377174;449.0120271909068;;;;;770.2824771029544;456.3987511900782;792.4920485539436;428.2327236533165;770.3284349146764;130.30941659873352
783.8892057248189;448.00932390848897;;;;;769.3543090508145;456.0068562444678;792.3467107705474;427.2419012263417;769.8159673143178;129.44560111537575
783.8342001064852;447.0029157387343;;;;;768.434219235191;455.6183721252191;792.2324040788226;426.2398863825947;769.3221045202017;128.57386445116998
783.7801110680975;446.0167888804135;;;;;767.5118166493721;455.22891149859333;792.1653224267066;425.24824456870556;768.8474735505524;127.6974254715331
783.7251057218201;445.0174121057592;;;;;766.5893823817697;454.83943749515436;792.098249164701;424.25672678253613;768.3854778691667;126.80541355949407
783.6693080681018;444.00709488471176;;;;;765.6691975207956;454.45091324546536;792.0303270280492;423.25266041464056;767.9436955071632;125.91385694884136
783.6140087565853;443.00913918443746;;;;;764.7408684134782;454.0589502984733;791.9632054014146;422.26042767308536;767.5154830716848;125.01082516741752
783.5588263799469;442.01652133790384;;;;;763.832136297226;453.67526167392725;791.8956409363964;421.2616486249899;767.1012773623515;124.09784528944874
783.5033035161858;441.0209552079642;;;;;762.9076916868235;453.2849388552543;791.827876791067;420.2599177809898;766.7014475239499;123.17639580854447
783.4469122409597;440.0130058196187;;;;;761.9831274518165;452.8945655281871;791.7603841666833;419.26220072488286;766.316298003003;122.24790780600905
783.3916599920814;439.02846595401405;;;;;761.0615718933099;452.5054625369289;791.6931736204788;418.268653520121;765.9523805962291;121.33005025945837
783.3350778536095;438.0232953976694;;;;;760.1463703607382;452.11904236872465;791.6245932422726;417.2548566248988;765.5971038175653;120.39194760176167
783.2785336534157;437.0218403509259;;;;;759.2181941691586;451.72714398644655;791.5577840583283;416.26724260137416;765.2570538746025;119.45081635425612
783.2221231644501;436.0257288708326;;;;;758.294037465334;451.3369427288771;791.490727095902;415.27596576550786;764.9323055599846;118.50790946359793
783.1659392166814;435.03652164956475;;;;;757.3794107772521;450.9507652738858;791.422356942313;414.2652765385392;764.6172442593723;117.54680213835836
783.1086251603949;434.03035494712276;;;;;756.4599583538063;450.56255027699285;791.3551354722987;413.27156785137186;764.3233072311322;116.60362300512986
783.0516606326624;433.0332190474868;;;;;755.5262248530868;450.168305464714;791.2871551501767;412.26664135043757;764.0393457788508;115.64393039708958
782.9943818424124;432.03344894491624;;;;;754.611366182316;449.78203006103445;791.2201963181659;411.27681513810467;763.7658409574151;114.66791440682998
782.9368335837421;431.03182959778786;;;;;753.6957433677879;449.3954320174239;791.1529236293563;410.28234930352846;763.5129777188804;113.71349537978693
782.8790597859646;430.02912355380425;;;;;752.7754879235812;449.00687796579115;791.0846547252149;409.2731568075251;763.270670880616;112.74430707070277
782.8218930079854;429.03971623717393;;;;;751.8569343240671;448.61904247404823;791.0180732829167;408.2889093996382;763.0393490676731;111.76051885411144
782.7638090539054;428.03721541695404;;;;;750.9361119568348;448.23024905383585;790.949912897464;407.2813210929453;762.823640405802;110.78201064830645
782.7056260476429;427.03578120303536;;;;;750.0063749485016;447.83769165706633;790.8829058404857;406.2907819897887;762.6232786965498;109.80976957696257
782.6482108319339;426.05025463009076;;;;;749.0755649283528;447.4733883990348;790.8154010693594;405.2928853731387;762.4342210607529;108.8245110912323
782.5899625329711;425.0531313427015;;;;;748.1436601141468;447.10355956437064;790.7474732907622;404.28873560257125;762.2442632036582;107.8462341739349
782.5308844904071;424.0445554835722;;;;;747.2232436118647;446.7347544921003;790.6801518817844;403.2935495568122;761.9980030104518;106.8720680333674
782.4727030375157;423.05396636528485;;;;;746.2935440680012;446.35926532981915;790.6125840070757;402.2947201045977;761.6956291923523;105.93439768409729
782.4137447906396;422.0528379197931;;;;;745.3600631793961;445.9796007150225;790.5448363024698;401.2932322973793;761.3207501503537;104.99974088630779
782.3540128112763;421.04130228435326;;;;;744.4452258216916;445.6051712971902;790.4779791272816;400.30490883807624;760.8805610350566;104.10282843954629
782.2953006219975;420.0496902723735;;;;;743.5071074754233;445.2189705309947;790.4100788585429;399.3011657349816;760.3684897190379;103.23913512523984
782.2358652278781;419.048519551754;;;;;742.5965530565009;444.8420712151937;790.342185941372;398.2975313072384;759.7915165543557;102.42627398371697
782.1766262407706;418.0532930112888;;;;;741.670860243612;444.4569416896929;790.2754096507197;397.3104035323777;759.1525525792167;101.66899786368384
782.116691187058;417.0490278185989;;;;;740.7371786283329;444.06656766453756;790.2077195649836;396.3097674823657;758.4320580471531;100.9493819158189
782.0570007243161;416.0514939028832;;;;;739.8244374766946;443.6831536097824;790.1402066350073;395.3117502566297;757.6669057345391;100.30490748047829
781.997588856438;415.061204392189;;;;;738.8954169728095;443.29113845839396;790.0729239493754;394.317136642941;756.8665351996422;99.73512508130074
781.9375305175781;414.062744140625;;;;;737.9772631600499;442.9020126117765;790.005922842086;393.3266854917056;756.0081393716857;99.22038521924988
781.8777966897984;413.07225728429466;;;;;737.050704290159;442.5076604462601;789.9381353836242;392.3246100187921;755.1055235300437;98.7686612922363
781.817441429479;412.074058942913;;;;;736.1441402575001;442.12023866413165;789.870702439593;391.3277751939827;754.177793327272;98.38589303448796
781.7564670571235;411.06824927170595;;;;;735.2230452897929;441.72504151193505;789.8025292171695;390.31999712337574;753.2352144972906;98.07111907859519
781.6958741808261;410.07133138198685;;;;;734.3023597374558;441.3284741742909;789.734780199381;389.31848990389335;752.2611524963379;97.81681694030762
781.6346864590633;409.0672380463738;;;;;733.3845195078029;440.9316220178161;789.6675007082522;388.32392351329327;751.2769266534448;97.62931375524401
781.5739236608512;408.07269783806055;;;;;732.4718541009352;440.53553696027024;789.6007344991573;387.33694477015115;750.3026887321472;97.5158608341217
781.5125896017028;407.07139857304225;;;;;731.5520574403927;440.13489643534643;789.5333359717597;386.34061871296944;749.2927207946777;97.55214214324951
781.4517227575449;406.0802846336976;;;;;730.6411662051687;439.73671039738923;789.4653138424181;385.33507419226817;748.3047768473625;97.66638301312923
781.3903075690763;405.0828091422845;;;;;729.7109409347177;439.3286291165649;789.3978862351149;384.3383182582206;747.302433011122;97.80338960350491
781.3283460359892;404.07905840750414;;;;;728.8079442729213;438.93111458607103;789.3298733935097;383.33291103449164;746.319347196375;97.95058202013024
781.2669041035294;403.0862874439209;;;;;727.8877703257604;438.52465763685984;789.262513412873;382.33715479899183;745.3311582006281;98.10778637343901
781.2049380218646;402.08761755623453;;;;;726.9666059240699;438.116382124871;789.1958442712785;381.3516109667253;744.3479391258443;98.27138227716205
781.1424496907209;401.0831307385307;;;;;726.0617464184761;437.7140012896061;789.1274044537089;380.3398919243923;743.3728614501888;98.43940370788914
781.0805317641881;400.09037472892845;;;;;725.1418383792043;437.30358799830077;789.060948800885;379.3575040130818;742.379878787222;98.61549292314521
781.0181130794656;399.0921576607234;;;;;724.2406613779021;436.9002322302921;788.9927372945976;378.34916000709563;741.3986787199974;98.79374675452709
780.9551954397027;398.0885573596297;;;;;723.3257435979322;436.48942151064057;788.9253034046191;377.3523111987165;740.4084787527099;98.9773893461097
780.8928974624575;397.09739703048393;;;;;722.4145268704888;436.0789758921464;788.8573955440152;376.3484558680502;739.4349419352366;99.161206981953
780.8301213341325;396.1011896169307;;;;;721.4903097533388;435.6613619960634;788.7903150902712;375.3568317692261;738.4462613017968;99.35085872280979
780.7668687646295;395.10000892003495;;;;;720.588804039071;435.2527455440004;788.7227917459313;374.3586605920282;737.4645080706105;99.54186948831193
780.7031414638504;394.09392874086154;;;;;719.6754731470719;434.83750341789795;788.654832128901;373.3540401663631;736.4813961982727;99.73559439182281
780.6400917141017;393.1011166602826;;;;;718.7686715828022;434.42397680434163;788.5877620460313;372.3625693761155;735.502970296875;99.93063268962942
780.5765873056897;392.1037196230638;;;;;717.8507024422288;434.0040928228199;788.5202849180632;371.3650813974564;734.5169207453728;100.12927673757076
780.5126298585404;391.10180754682165;;;;;716.9496952260833;433.590736375243;788.4524069883952;370.3616685241027;733.5460036760196;100.3267728339415
780.4493960825113;390.1137870159737;;;;;716.0383625053946;433.17140839503634;788.3854769294175;369.37226765225796;732.5565780776233;100.52984309864769
780.3845455813683;389.1031335396366;;;;;715.1263465497323;432.75052876384956;788.3181735166119;368.37734763687104;731.5911248028424;100.72964214474268
780.3204381120642;388.1066653511297;;;;;714.223699785769;432.3327593012154;788.2505026332723;367.3769954483728;730.6130825324217;100.93360679180478
780.2559001178307;387.1061119565001;;;;;713.3116054246057;431.90939580564816;788.1824701626925;366.37129805719405;729.6240163659677;101.1413756373804
780.1921401135496;386.12017884864366;;;;;712.4098475487699;431.48962763558757;788.1154531995026;365.3806125143856;728.6480360627174;101.34779758751392
780.1267535709144;385.1117261600667;;;;;711.4991944609646;431.0645095350928;788.0481001555517;364.3849588211983;727.6655619180092;101.5569253303147
780.0621636861594;384.1181675420102;;;;;710.5998044013977;430.64346047401426;787.9804165681489;363.38441883350606;726.702019921504;101.7632564145606
779.9971649271212;383.1209262386638;;;;;709.692046478347;430.2172996045128;787.9124079746035;362.37907440718254;725.7120022669405;101.97646737147807
779.931758743355;382.120064814265;;;;;708.7964386770182;429.7956701175872;787.8454775193114;361.38966767677766;724.7453951044008;102.18576545245014
779.8671920720947;381.1346296807784;;;;;707.8929661820439;429.36916101143373;787.7782457068353;360.39580610104304;723.7542267035024;102.40148777107606
779.8009830066798;380.12678107115124;;;;;706.981695931303;428.93777600482366;787.7107177423369;359.3975666258498;722.7909150123596;102.61217415332794
779.7356313934762;379.1346110482374;;;;;706.0836666142568;428.5114878327958;787.6428988309782;358.395026197069;721.8049787903874;102.82881310127777
779.6698931138485;378.13919485357354;;;;;705.1783163638174;428.0805498962008;787.5762159043006;357.4092785853136;720.8237341299973;103.04538923706787
779.6037695368399;377.1405915764232;;;;;704.2657076568576;427.64496566597603;787.5078365061272;356.39845269927173;719.8487629713491;103.26149970875122
779.5372620314935;376.1388603060502;;;;;703.3673750376329;427.2150291563384;787.4406147516282;355.4047398066782;718.8816342299106;103.47674268428818
779.4703719668526;375.1340601317181;;;;;702.4622354622697;426.7806664926256;787.3731338009939;354.4071953190396;717.8945841193199;103.69728080928326
779.4043979762193;374.14565912007436;;;;;701.5721367593942;426.3523795603841;787.3053985407938;353.40589147260425;716.9173285652505;103.91645727910145
779.3380586070946;373.15441868814673;;;;;700.6756610199809;425.9198808251321;787.2381383944597;352.41161104853563;715.9514194218063;104.13386934493246
779.2700436093671;372.14087646166826;;;;;699.7721418238091;425.482462007043;787.1706388360426;351.4137914893254;714.9673591441097;104.35613788546107
779.2029702572435;371.1440714938147;;;;;698.86061563592;425.0388728811807;787.1036341544168;350.42328750007437;713.9965876936913;104.57614235579967
779.1355354266609;370.1445954349397;;;;;697.9769977649348;424.6066529608229;787.0356724160248;349.41863571514773;713.0245560612002;104.79714285424734
779.0690731770654;369.16217766569935;;;;;697.0748595800225;424.1631353964886;786.9674854114706;348.41065390869653;712.0519517541379;105.01896301111401
779.000926289021;368.1575763134286;;;;;696.1775942281749;423.71977801764837;786.9012879616193;347.4320829108947;711.079462300404;105.24142563386704
778.9324217719002;367.15047001330436;;;;;695.2852809671542;423.2766641632979;786.8334104522146;346.4286762501288;710.1077746884112;105.46435289130386
778.8649145469176;366.1607329039309;;;;;694.3866566565632;422.8282029013089;786.7653261889909;345.4222132285613;709.1204179963097;105.6915192946326
778.7970660385218;365.1686942277654;;;;;693.4932758758663;422.38016352325684;786.698526358566;344.4347374744543;708.1521263122559;105.91491222381592
778.7288774637872;364.17440651494803;;;;;692.5940142579452;421.92697129774837;786.6300465782052;343.42242767781636;707.1690051415935;106.14233014290221
778.6603500397882;363.17792229561906;;;;;691.7002997131348;421.47439041137693;786.562868598362;342.4293618888296;706.2068486989156;106.36547155578228
778.5914849835992;362.1792940999187;;;;;690.8122177536114;421.0225107796117;786.4955101025902;341.4336276035069;705.230703560519;106.59242123234435
778.5222835122948;361.1785744579872;;;;;689.9298538915514;420.5714223179221;786.427975379811;340.43528822329245;704.2589379992551;106.81890240857456
778.4527468429493;360.17581589996485;;;;;689.0314547311156;420.10997182391054;786.3602687189456;339.43440714963026;703.2735100663413;107.04911361377526
778.3828761926372;359.1710709559918;;;;;688.1392450753178;419.6495438495254;786.2931494733299;338.4422096057476;702.3122829964977;107.27418755577446
778.3140800999311;358.184544344226;;;;;687.2533170114193;419.19023522389267;786.2258704309288;337.4476498485128;701.3382369432366;107.50277068160358
778.2435517579181;357.1760213304904;;;;;686.3737626266806;418.7321427761382;786.1576771776548;336.4395756696799;700.3512893851166;107.7348901364735
778.1741134653403;356.18589312054655;;;;;685.479460714304;418.26423959250616;786.0908495459288;335.4516889398169;699.3908164249733;107.96126313158311
778.1043590462002;355.19405696732457;;;;;684.6025664336197;417.8033618468301;786.0238778527631;334.46167260606353;698.4182846370077;108.19094966818511
778.0335730326303;354.19041623386363;;;;;683.7116079018077;417.3329830904625;785.9552392442638;333.4470149152039;697.4336208324385;108.42397382153649
777.9624667579432;353.1851339483398;;;;;682.8382549837538;416.86983794884105;785.8879884108319;332.45287216012366;696.4776802081888;108.65064515155382
777.8917644626181;352.1884392967768;;;;;681.9515482417041;416.3975251753727;785.8206056349809;331.45677895189147;695.4897431693953;108.88535363746769
777.820750646111;351.19023547472557;;;;;681.0724747336244;415.92720474917667;785.7530949260108;330.4587945584208;694.5318530219974;109.1133514013768
777.7494264539232;350.1905719231339;;;;;680.1809700477506;415.44812555000055;785.6854602932217;329.45897824762505;693.541837284647;109.34942881309325
777.6792580215919;349.2099419322257;;;;;679.3076735767379;414.9767732721871;785.6177057459136;328.45738928741775;692.5831860355629;109.5784379831207
777.6073227905362;348.20753452259373;;;;;678.422726821954;414.4970550105889;785.5513790614958;327.4769078655904;691.6139474138618;109.81037895195186
777.5350805969239;347.2038146972656;;;;;677.5562159154442;414.02530302533256;785.483399211614;326.4719883455987;690.6340647311936;110.04527036707032
777.4640162072434;346.2193540486321;;;;;676.6788653552151;413.5456042176837;785.4153113839928;325.4654726329377;689.6656109254382;110.27781269649267
777.3911697313569;345.21318198654734;;;;;675.7913978682329;413.05827797698754;785.3486705267414;324.4803469170474;688.6868736824163;110.51321105792113
777.3187676639498;344.216129491402;;;;;674.9135423187307;412.5741533606136;785.2803809988154;323.47084954770617;687.7203941345215;110.7460355758667
777.2460693211816;343.2179834935201;;;;;674.0454287600396;412.0933671187515;785.213550684629;322.48292316408106;686.7439931946665;110.98162069981527
777.1738298262516;342.22909805134617;;;;;673.1686404321715;411.6057192906961;785.1458537650245;321.48218609166634;685.7806738949057;111.21440773735912
777.0997882527261;341.21860276090933;;;;;672.3022967539749;411.1218451859937;785.07807067861;320.4801752490166;684.8077960206301;111.44985915682128
777.0269678012085;340.22778961347274;;;;;671.4284447801357;410.6317225230365;785.0109858143018;319.4884859505478;683.8253134821116;111.6879901192965
776.9538614924196;339.23609274710697;;;;;670.5479268969075;410.13576714188605;784.9438242803672;318.4956632749927;682.8569149181567;111.92305040936844
776.8789384015708;338.2228722730797;;;;;669.6792234407606;409.64439923123786;784.8758076086777;317.49019943262897;681.8792768136282;112.16069271565402
776.8052577095648;337.22953141463745;;;;;668.8224916057889;409.15778407960835;784.8077201777838;316.4836895846306;680.9165383005111;112.3950406697736
776.7312944130892;336.23544723142;;;;;667.9436748948413;408.6565327225871;784.7403496101833;315.48777684618835;679.9449248362307;112.63187274496204
776.6570495889339;335.2406661987334;;;;;667.078174551487;408.16079544496534;784.6729174283995;314.4909532893839;678.964396606747;112.87120203794302
776.5825243138881;334.24523479188383;;;;;666.2095978768571;407.6612082833191;784.6054273745367;313.4932742322817;677.9997603216179;113.10696495571392
776.5077196647417;333.24919948617753;;;;;665.3552370276376;407.16774484910815;784.5378831906993;312.494794992946;677.0265746875793;113.34512638004298
776.432636718284;332.25260675692056;;;;;664.4832640268124;406.66199536861905;784.4702886189916;311.4955708894413;676.0574441107622;113.58259888682397
776.3572765513048;331.25550307941916;;;;;663.6113280997075;406.1541163705163;784.4034341810933;310.5072878944213;675.079910531189;113.82243230169479
776.2816402405937;330.25793492897935;;;;;662.7559463291661;405.65377230165984;784.3365377889851;309.518384706736;674.1067975148326;114.06147751418757
776.20572886294;329.25994878090745;;;;;661.8871652362916;405.14343444924634;784.2688153745257;308.5172707538586;673.151361135182;114.29646368096428
776.1295434951335;328.26159111050947;;;;;661.0366503292892;404.64170072135573;784.2010574535879;307.515631922603;672.1619227916108;114.54010374083964
776.0530852139636;327.2629083930916;;;;;660.1757952674516;404.1317018130895;784.1332677682758;306.51352353103357;671.1905259619234;114.77958513292833
