"AuthorTime","CommitterTime","AuthorTimeUnixEpochSecs","CommitterTimeUnixEpochSecs","MinutesSincePreviousCommit","AuthorNominalLabel","CommitterNominalLabel","IsInitialCommit","IsMergeCommit","NumberOfParentCommits","NumberOfFilesAdded","NumberOfFilesAddedNet","NumberOfLinesAddedByAddedFiles","NumberOfLinesAddedByAddedFilesNet","NumberOfFilesDeleted","NumberOfFilesDeletedNet","NumberOfLinesDeletedByDeletedFiles","NumberOfLinesDeletedByDeletedFilesNet","NumberOfFilesModified","NumberOfFilesModifiedNet","NumberOfFilesRenamed","NumberOfFilesRenamedNet","NumberOfLinesAddedByModifiedFiles","NumberOfLinesAddedByModifiedFilesNet","NumberOfLinesDeletedByModifiedFiles","NumberOfLinesDeletedByModifiedFilesNet","NumberOfLinesAddedByRenamedFiles","NumberOfLinesAddedByRenamedFilesNet","NumberOfLinesDeletedByRenamedFiles","NumberOfLinesDeletedByRenamedFilesNet","Density","AffectedFilesRatioNet","KW_add","KW_allow","KW_bug","KW_chang","KW_error","KW_fail","KW_fix","KW_implement","KW_improv","KW_issu","KW_method","KW_new","KW_npe","KW_refactor","KW_remov","KW_report","KW_set","KW_support","KW_test","KW_use","label","prob_a","prob_c","prob_p","CommitterTimeObj","AuthorTimeObj"
"2020-04-29 18:04:56","2020-04-30 20:04:26",1588186436,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,5,5,43,40,2,2,55,52,8,8,14,3,26,25,27,26,13,13,7,7,0.95322,0.62069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.588246990318141,0.0974662035185472,0.314286806163312,2020-04-30 20:04:26,2020-04-29 18:04:56
"2020-04-30 09:04:45","2020-04-30 20:04:26",1588238325,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,9,9,0,0,78,77,48,47,0,0,0,0,0.98413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.0039426585390358,0.00822661624945615,0.987830725211508,2020-04-30 20:04:26,2020-04-30 09:04:45
"2020-04-30 09:04:21","2020-04-30 20:04:26",1588238601,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0637887082622746,0.931251604171112,0.00495968756661348,2020-04-30 20:04:26,2020-04-30 09:04:21
"2020-04-30 09:04:03","2020-04-30 20:04:26",1588239123,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0350991648541839,0.904858549329528,0.0600422858162884,2020-04-30 20:04:26,2020-04-30 09:04:03
"2020-04-30 10:04:57","2020-04-30 20:04:26",1588241937,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,3,3,2,0,0,0,0,0.83333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00223996237122044,0.00443692868914508,0.993323108939634,2020-04-30 20:04:26,2020-04-30 10:04:57
"2020-04-30 19:04:25","2020-04-30 20:04:26",1588276645,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,1,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00330224190376565,0.994815576770072,0.00188218132616229,2020-04-30 20:04:26,2020-04-30 19:04:25
"2020-04-30 20:04:57","2020-04-30 20:04:26",1588276977,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,5,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00254829867253174,0.00561661898120098,0.991835082346267,2020-04-30 20:04:26,2020-04-30 20:04:57
"2020-04-30 20:04:21","2020-04-30 20:04:26",1588278621,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.026834390193301,0.273589804429926,0.699575805376773,2020-04-30 20:04:26,2020-04-30 20:04:21
"2020-04-30 20:04:10","2020-04-30 20:04:26",1588279390,1588280366,0,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,1,0,0,0,4,4,0,0,18,17,9,9,0,0,0,0,0.96296,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0119397929301739,0.944355153504039,0.0437050535657875,2020-04-30 20:04:26,2020-04-30 20:04:10
"2020-04-30 21:04:58","2020-04-30 21:04:58",1588280998,1588280998,15.9833,"L45d040605f5febd","L26ccad1ad031ebd",0,0,1,11,11,137,133,4,3,87,82,11,11,10,2,83,81,55,54,5,5,4,4,0.96765,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"p",0.0669603375337105,0.0334840625277138,0.899555599938576,2020-04-30 21:04:58,2020-04-30 21:04:58
"2020-05-01 16:05:42","2020-05-01 16:05:42",1588350462,1588350462,1157.7333,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,3,0,0,0,0,0,0,0,2,2,0,0,49,49,37,35,0,0,0,0,0.97674,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0109677011715359,0.961135031133445,0.027897267695019,2020-05-01 16:05:42,2020-05-01 16:05:42
"2020-05-01 16:05:20","2020-05-01 16:05:20",1588350740,1588350740,4.6333,"L45d040605f5febd","L45d040605f5febd",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.000883640641458875,0.00075382383885326,0.998362535519688,2020-05-01 16:05:20,2020-05-01 16:05:20
"2020-05-02 17:05:47","2020-05-02 17:05:47",1588441907,1588441907,2789.15,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,4,4,142,107,0,0,0,0,21,21,0,0,306,302,325,324,0,0,0,0,0.94825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.732241393472829,0.231146652730278,0.036611953796893,2020-05-02 17:05:47,2020-05-02 17:05:47
"2020-05-04 12:05:02","2020-05-04 12:05:02",1588595582,1588595582,4080.7,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,3,3,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"c",0.00109331032476793,0.997323901872287,0.00158278780294549,2020-05-04 12:05:02,2020-05-04 12:05:02
"2020-05-04 16:05:25","2020-05-04 16:05:25",1588611565,1588611565,266.3833,"L26ccad1ad031ebd","L45d040605f5febd",0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,99,86,51,47,0,0,0,0,0.88667,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"p",0.163338404526749,0.0777756210219267,0.758885974451324,2020-05-04 16:05:25,2020-05-04 16:05:25
"2020-05-05 20:05:55","2020-05-05 20:05:55",1588709455,1588709455,1631.5,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,49,41,24,23,0,0,0,0,0.87671,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.0455785367898806,0.189323379378679,0.765098083831441,2020-05-05 20:05:55,2020-05-05 20:05:55
"2020-04-23 13:04:29","2020-05-07 11:05:14",1587648329,1588849934,2341.3167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,16,16,479,333,0,0,0,0,1,1,0,0,6,6,0,0,0,0,0,0,0.69897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.996962780776403,0.00156500708042487,0.00147221214317164,2020-05-07 11:05:14,2020-04-23 13:04:29
"2020-04-26 07:04:11","2020-05-07 11:05:14",1587885011,1588849934,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,6,5,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78431,0.83333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.996416478557189,0.000867088458817376,0.00271643298399324,2020-05-07 11:05:14,2020-04-26 07:04:11
"2020-04-23 15:04:33","2020-05-07 11:05:15",1587655833,1588849935,0.0167,"L53e7b8a51e98d17","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7,5,4,4,0,0,0,0,0.81818,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"c",0.00180188798036566,0.99520713894462,0.00299097307501467,2020-05-07 11:05:15,2020-04-23 15:04:33
"2020-04-26 11:04:18","2020-05-07 11:05:15",1587898818,1588849935,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,26,16,1,1,0,0,0,0,0.62963,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.997168264837543,0.0016925509455876,0.00113918421686977,2020-05-07 11:05:15,2020-04-26 11:04:18
"2020-04-26 17:04:43","2020-05-07 11:05:15",1587923923,1588849935,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.70271849336393,0.292629514783156,0.00465199185291439,2020-05-07 11:05:15,2020-04-26 17:04:43
"2020-04-26 18:04:49","2020-05-07 11:05:16",1587924049,1588849936,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,6,5,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78431,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.983491036745542,0.007793420827442,0.00871554242701552,2020-05-07 11:05:16,2020-04-26 18:04:49
"2020-04-27 05:04:28","2020-05-07 11:05:16",1587965608,1588849936,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,65,55,10,10,0,0,0,0,0.86667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.998292236921838,0.000855818046463799,0.000851945031697646,2020-05-07 11:05:16,2020-04-27 05:04:28
"2020-04-27 07:04:31","2020-05-07 11:05:17",1587971911,1588849937,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,6,6,1,1,1080,810,47,42,13,10,2,2,0.75657,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.978379066044204,0.0029299865040585,0.018690947451737,2020-05-07 11:05:17,2020-04-27 07:04:31
"2020-04-28 09:04:32","2020-05-07 11:05:17",1588065452,1588849937,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,2,2,66,45,0,0,0,0,1,1,0,0,6,6,3,3,0,0,0,0,0.72,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00157747000604148,0.996648945648962,0.00177358434499628,2020-05-07 11:05:17,2020-04-28 09:04:32
"2020-04-28 23:04:02","2020-05-07 11:05:18",1588118342,1588849938,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,1,1,112,82,1,1,61,38,17,17,0,0,443,396,87,75,0,0,0,0,0.84068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"a",0.55590744203579,0.0116205993136894,0.43247195865052,2020-05-07 11:05:18,2020-04-28 23:04:02
"2020-04-30 19:04:38","2020-05-07 11:05:18",1588274558,1588849938,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,302,301,306,300,0,0,0,0,0.98849,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"c",0.00112477293672164,0.99737372831189,0.00150149875138857,2020-05-07 11:05:18,2020-04-30 19:04:38
"2020-05-02 17:05:47","2020-05-07 11:05:19",1588441907,1588849939,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,4,4,142,107,0,0,0,0,21,21,0,0,306,302,325,324,0,0,0,0,0.94825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.732241393472829,0.231146652730278,0.036611953796893,2020-05-07 11:05:19,2020-05-02 17:05:47
"2020-05-03 12:05:38","2020-05-07 11:05:21",1588507838,1588849941,0.0333,"L53e7b8a51e98d17","L2b1203beb6172d0",0,0,1,1,1,3,3,2,2,15,15,2,2,33,0,14,14,6,6,0,0,0,0,1,0.13158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0440372953641131,0.860614038542468,0.0953486660934194,2020-05-07 11:05:21,2020-05-03 12:05:38
"2020-05-03 12:05:01","2020-05-07 11:05:22",1588508701,1588849942,0.0167,"L53e7b8a51e98d17","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"c",0.00323977331392722,0.991079646487478,0.00568058019859442,2020-05-07 11:05:22,2020-05-03 12:05:01
"2020-05-03 13:05:41","2020-05-07 11:05:22",1588513961,1588849942,0,"L53e7b8a51e98d17","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00872688398592029,0.0163955057323751,0.974877610281705,2020-05-07 11:05:22,2020-05-03 13:05:41
"2020-05-03 14:05:41","2020-05-07 11:05:23",1588515521,1588849943,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,9,9,5,3,227,181,185,139,10,10,10,10,0.78704,0.85714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00109177937770187,0.997264463374133,0.00164375724816555,2020-05-07 11:05:23,2020-05-03 14:05:41
"2020-05-04 10:05:42","2020-05-07 11:05:24",1588589142,1588849944,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,7,5,27,20,0,0,0,0,12,12,1,1,93,77,53,53,0,0,10,7,0.85792,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"a",0.994327495415211,0.00196303943716075,0.0037094651476282,2020-05-07 11:05:24,2020-05-04 10:05:42
"2020-05-05 10:05:38","2020-05-07 11:05:25",1588674038,1588849945,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,1,1,66,52,0,0,0,0,4,4,0,0,16,16,24,18,0,0,0,0,0.81132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.180879485566629,0.804438157510495,0.0146823569228752,2020-05-07 11:05:25,2020-05-05 10:05:38
"2020-05-05 13:05:33","2020-05-07 11:05:25",1588684833,1588849945,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,29,20,9,9,0,0,0,0,0.76316,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.0015333296496385,0.0017402711672383,0.996726399183123,2020-05-07 11:05:25,2020-05-05 13:05:33
"2020-05-05 15:05:15","2020-05-07 11:05:25",1588692015,1588849945,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,770,767,772,767,0,0,0,0,0.99481,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00133925836308907,0.996887857613477,0.00177288402343393,2020-05-07 11:05:25,2020-05-05 15:05:15
"2020-05-06 10:05:28","2020-05-07 11:05:26",1588759648,1588849946,0.0167,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,9,8,0,0,43,35,23,22,0,0,0,0,0.86364,0.88889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00119912156945837,0.00107796540296849,0.997722913027573,2020-05-07 11:05:26,2020-05-06 10:05:28
"2020-05-06 10:05:40","2020-05-07 11:05:26",1588760200,1588849946,0,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,17,16,20,19,0,0,0,0,0.94595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00270312853673992,0.00461556879953447,0.992681302663726,2020-05-07 11:05:26,2020-05-06 10:05:40
"2020-05-07 11:05:08","2020-05-07 12:05:37",1588851488,1588854817,81.1833,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,1,2,2,0,0,0,0,3,3,0,0,6,6,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0021559285474811,0.994651616537906,0.0031924549146132,2020-05-07 12:05:37,2020-05-07 11:05:08
"2020-05-07 13:05:09","2020-05-07 13:05:09",1588857369,1588857369,42.5333,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,1,0,0,0,9,9,9,9,5,5,3,0,22,20,14,14,0,0,0,0,0.95556,0.77778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"c",0.0662226433901878,0.904541144587383,0.0292362120224293,2020-05-07 13:05:09,2020-05-07 13:05:09
"2020-05-07 13:05:06","2020-05-07 13:05:06",1588857606,1588857606,3.95,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.026834390193301,0.273589804429926,0.699575805376773,2020-05-07 13:05:06,2020-05-07 13:05:06
"2020-05-07 13:05:05","2020-05-07 13:05:05",1588858565,1588858565,15.9833,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,1,1,2,2,3,3,0,0,5,5,4,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00230711025375546,0.993626043493607,0.00406684625263808,2020-05-07 13:05:05,2020-05-07 13:05:05
"2020-05-07 19:05:31","2020-05-07 19:05:42",1588879471,1588879482,492.2667,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00872688398592029,0.0163955057323751,0.974877610281705,2020-05-07 19:05:42,2020-05-07 19:05:31
"2020-05-08 19:05:05","2020-05-08 19:05:05",1588967825,1588967825,1472.3833,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,1,1,4,4,0,0,0,0,1,1,0,0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.058115170239058,0.905610533834091,0.0362742959268505,2020-05-08 19:05:05,2020-05-08 19:05:05
"2020-05-08 20:05:41","2020-05-08 20:05:41",1588971281,1588971281,57.6,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6,6,8,5,0,0,0,0,0.78571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0316069278127099,0.497912040575522,0.470481031611768,2020-05-08 20:05:41,2020-05-08 20:05:41
"2020-05-09 21:05:52","2020-05-09 21:05:52",1589061232,1589061232,3029.1667,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,91,72,7,7,0,0,0,0,0.80612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.078616875684353,0.893936264516089,0.0274468597995576,2020-05-09 21:05:52,2020-05-09 21:05:52
"2020-05-09 21:05:05","2020-05-09 21:05:05",1589061305,1589061305,1.2167,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,1,2,1,1,4,4,0,0,0,0,2,2,0,0,7,7,10,7,0,0,0,0,0.85714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0013990540326101,0.997201052809575,0.00139989315781465,2020-05-09 21:05:05,2020-05-09 21:05:05
"2020-05-10 15:05:54","2020-05-10 15:05:54",1589123694,1589123694,1039.8167,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,14,13,14,13,0,0,0,0,0.92857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.00174609468411177,0.995500763128826,0.00275314218706269,2020-05-10 15:05:54,2020-05-10 15:05:54
"2020-05-10 18:05:36","2020-05-10 18:05:36",1589134056,1589134056,172.7,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,7,6,19,17,0,0,0,0,0.88462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.124477341528558,0.403407184545699,0.472115473925743,2020-05-10 18:05:36,2020-05-10 18:05:36
"2020-05-10 19:05:34","2020-05-10 19:05:29",1589140174,1589140469,106.8833,"L53e7b8a51e98d17","L53e7b8a51e98d17",0,0,1,2,2,2,2,0,0,0,0,5,5,0,0,38,16,8,8,0,0,0,0,0.54167,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.00403927273734689,0.992157969973132,0.00380275728952121,2020-05-10 19:05:29,2020-05-10 19:05:34
"2020-05-10 20:05:06","2020-05-10 20:05:06",1589144166,1589144166,61.6167,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,11,11,11,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.0050382067123109,0.00548144677112793,0.989480346516561,2020-05-10 20:05:06,2020-05-10 20:05:06
"2020-05-10 23:05:57","2020-05-10 23:05:57",1589153457,1589153457,154.85,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,4,4,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.000741412633609394,0.998164561321255,0.00109402604513552,2020-05-10 23:05:57,2020-05-10 23:05:57
"2020-05-11 08:05:41","2020-05-11 08:05:41",1589187461,1589187461,566.7333,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,49,39,9,6,0,0,0,0,0.77586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0459292504817591,0.92739066011974,0.0266800893985012,2020-05-11 08:05:41,2020-05-11 08:05:41
"2020-05-11 09:05:36","2020-05-11 09:05:36",1589188356,1589188356,14.9167,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,3,6,4,0,0,0,0,0.7,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00313002566147782,0.00589887824895923,0.990971096089563,2020-05-11 09:05:36,2020-05-11 09:05:36
"2020-05-11 12:05:19","2020-05-11 12:05:19",1589199859,1589199859,191.7167,"La63d51546e886b3","La63d51546e886b3",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,19,18,10,10,0,0,0,0,0.96552,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"c",0.107436644954541,0.867824811600249,0.0247385434452099,2020-05-11 12:05:19,2020-05-11 12:05:19
"2020-05-11 16:05:48","2020-05-11 16:05:48",1589215068,1589215068,253.4833,"L2b1203beb6172d0","L2b1203beb6172d0",0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,11,11,12,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"c",0.181711424344391,0.742708991151008,0.0755795845046016,2020-05-11 16:05:48,2020-05-11 16:05:48
"2020-05-11 19:05:05","2020-05-11 19:05:05",1589226185,1589226185,185.2833,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,22,20,39,34,0,0,0,0,0.88525,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"p",0.00692120330564774,0.0300062426496125,0.96307255404474,2020-05-11 19:05:05,2020-05-11 19:05:05
"2020-05-11 19:05:49","2020-05-11 19:05:49",1589226349,1589226349,2.7333,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,3,1,0,0,0,0,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",0.0018293724604277,0.995233954791973,0.00293667274759941,2020-05-11 19:05:49,2020-05-11 19:05:49
"2020-05-12 18:05:07","2020-05-12 18:05:07",1589308447,1589308447,1368.3,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,23,16,0,0,0,0,0,0,0.69565,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"c",0.00107352335974751,0.997644093088457,0.00128238355179533,2020-05-12 18:05:07,2020-05-12 18:05:07
"2020-05-14 12:05:23","2020-05-14 12:05:23",1589460383,1589460383,2532.2667,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,16,16,17,14,0,0,0,0,0.90909,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"p",0.00422508587286471,0.0107531512561963,0.985021762870939,2020-05-14 12:05:23,2020-05-14 12:05:23
"2020-05-14 13:05:16","2020-05-14 13:05:16",1589462296,1589462296,31.8833,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,10,9,1,1,0,0,0,0,0.90909,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.00108806410058773,0.997361734148088,0.00155020175132389,2020-05-14 13:05:16,2020-05-14 13:05:16
"2020-05-14 13:05:44","2020-05-14 13:05:44",1589463644,1589463644,54.35,"L26ccad1ad031ebd","L26ccad1ad031ebd",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,8,5,5,0,0,0,0,0.92857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"c",0.00144668619158828,0.996372300460663,0.0021810133477484,2020-05-14 13:05:44,2020-05-14 13:05:44
