gold_x;gold_y;brown_x;brown_y;blue_x;blue_y;green_x;green_y;indigo_x;indigo_y;coral_x;coral_y
777.899768809752;381.39205079597514;;;;;704.414763884779;433.37239083225325;787.6428988309782;358.395026197069;749.0264854241584;102.87778662890196
777.81464280109;380.38465912000856;;;;;703.5175714183861;432.9467660718976;787.5762159043006;357.4092785853136;748.033234431613;102.96365697680105
777.7313342754527;379.39877576211154;;;;;702.6135622927541;432.5158044226986;787.5078365061272;356.39845269927173;747.029209239385;103.0505736715436
777.6455755109654;378.383895975738;;;;;701.7027947264869;432.0794890937638;787.4406147516282;355.4047398066782;746.0435076126626;103.13600536224693
777.5616588063531;377.39081535290825;;;;;700.8072488290491;431.6483821632335;787.3731338009939;354.4071953190396;745.0308882093761;103.22386782223961
777.4774483194439;376.39425807417604;;;;;699.9141890921659;431.2164542764829;787.3053985407938;353.40589147260425;744.0431947802751;103.3096588968901
777.3929483190564;375.39427465726885;;;;;699.0096614126968;430.777054524498;787.2381383944597;352.41161104853563;743.047691783099;103.39621694240297
777.3103405827715;374.416684526921;;;;;698.1164686408802;430.3412386830551;787.1706388360426;351.4137914893254;742.0573095804546;103.48241630807016
777.2252815130677;373.41008501483327;;;;;697.2120945628062;429.8979841598331;787.1036341544168;350.42328750007437;741.0513675945344;103.57005723170434
777.1410414105294;372.41317726109986;;;;;696.319535269224;429.4585264435291;787.0356724160248;349.41863571514773;740.0529242801193;103.65713124276036
777.0565356506013;371.41312568507783;;;;;695.4168658483076;429.01203683147907;786.9674854114706;348.41065390869653;739.0695196651637;103.74297768049821
776.9728708730668;370.4230263983304;;;;;694.5264920766518;428.5695650552063;786.9012879616193;347.4320829108947;738.0723891303968;103.83010751662273
776.8889552430774;369.4299584927212;;;;;693.6270889762485;428.1204825557753;786.8334104522146;346.4286762501288;737.0647009888389;103.91824744397309
776.804792709429;368.43396869878734;;;;;692.74046254074;427.67564725916674;786.7653261889909;345.4222132285613;736.068107555565;104.00550417108599
776.7203872209175;367.435103747066;;;;;691.8458959236378;427.2246371109056;786.698526358566;344.4347374744543;735.086618111077;104.09152409099286
776.6357427263388;366.4334103680944;;;;;690.9442478934241;426.76778127888286;786.6300465782052;343.42242767781636;734.084971048968;104.17939933225696
776.5519815198002;365.4421699286288;;;;;690.0564072516203;426.315639628911;786.562868598362;342.4293618888296;733.0841860597307;104.26728965142843
776.4679951959764;364.44826542347516;;;;;689.1625936210783;425.8581169304808;786.4955101025902;341.4336276035069;732.0864543015052;104.35500352965695
776.3826633032673;363.43843729032426;;;;;688.2830669138348;425.4055632708096;786.427975379811;340.43528822329245;731.0938142340472;104.44236224250645
776.2993623763323;362.4526438564062;;;;;687.3986801396105;424.94810884330235;786.3602687189456;339.43440714963026;730.0874908957753;104.53102112872558
776.2147234704403;361.45101661464236;;;;;686.5103149615602;424.48611487831374;786.2931494733299;338.4422096057476;729.1103328203549;104.61720486928672
776.131007309423;360.460309249427;;;;;685.6188627989195;424.0199527715994;786.2258704309288;337.4476498485128;728.1012995304187;104.70629970069677
776.0459550472442;359.45379029843025;;;;;684.7252242198747;423.55000423351413;786.1576771776548;336.4395756696799;727.1033525610922;104.79451768039172
775.9618384305699;358.458343891626;;;;;683.8480394398365;423.0860667884413;786.0908495459288;335.4516889398169;726.1179932159882;104.8817249796565
775.8775284222788;357.46060886459827;;;;;682.969808693083;422.61888342990255;786.0238778527631;334.46167260606353;725.1249337007041;104.96971906693247
775.7941718047861;356.47415638175585;;;;;682.0914426429937;422.14885851320923;785.9552392442638;333.4470149152039;724.1250200443242;105.05843025239903
775.7094884393886;355.4720030007267;;;;;681.1971598491388;421.667388986309;785.8879884108319;332.45287216012366;723.1190982759332;105.14778884623566
775.6257706051401;354.4812758342887;;;;;680.3216357688586;421.19307268874536;785.8206056349809;331.45677895189147;722.1300434659813;105.23576436700914
775.5407282669884;353.47487432545074;;;;;679.4487526357864;420.71719658724487;785.7530949260108;330.4587945584208;721.1368406160003;105.32422751823779
775.4578161159517;352.4936817134195;;;;;678.5638233920586;420.2316089652147;785.6854602932217;329.45897824762505;720.1402817700471;105.41311305700124
775.3724314849428;351.48322946873077;;;;;677.6993963865061;419.75411546849375;785.6177057459136;328.45738928741775;719.1411589721789;105.50235574037907
775.2891931951158;350.4981772900669;;;;;676.8255493028041;419.2681411802683;785.5513790614958;327.4769078655904;718.1402642664526;105.59189032545089
775.204639821308;349.4975622455247;;;;;675.9443634625405;418.7746319254811;785.483399211614;326.4719883455987;717.1383896969255;105.68165156929633
775.1199298377616;348.4950938620401;;;;;675.0720645248737;418.2825589823441;785.4153113839928;325.4654726329377;716.1585917283846;105.7695746613055
775.0362302706866;347.50458287158415;;;;;674.2096211117214;417.7924506550514;785.3486705267414;324.4803469170474;715.1571115312963;105.85959206557267
774.9523851168784;346.51234898978794;;;;;673.3313716936952;417.2895409317082;785.2803809988154;323.47084954770617;714.1570100015989;105.94964184969496
774.8683977338786;345.5184319502122;;;;;672.4665243194487;416.7903834368296;785.213550684629;322.48292316408106;713.1590791833495;106.03965877075196
774.7842714792288;344.52287148641756;;;;;671.6035733432482;416.2882724630898;785.1458537650245;321.48218609166634;712.1641111206051;106.12957758582328
774.7000097104705;343.5257073319648;;;;;670.7447526868291;415.78436759280794;785.07807067861;320.4801752490166;711.1728978574228;106.21933305198856
774.6156157851452;342.52697922041455;;;;;669.892320380667;415.2798727353082;785.0109858143018;319.4884859505478;710.1752970011228;106.30985313962768
774.5310930607947;341.52672688532755;;;;;669.0262023121088;414.7626270584136;784.9438242803672;318.4956632749927;709.1831633307117;106.40007208546282
774.4464448949603;340.5249900602645;;;;;668.1728606911165;414.24817971776184;784.8758076086777;317.49019943262897;708.1865200607093;106.49090751560522
774.3616746451838;339.52180847878606;;;;;667.3141635025293;413.7253834205121;784.8077201777838;316.4836895846306;707.1971476569365;106.58129652693395
774.2779654803805;338.5311839076306;;;;;666.4651037366002;413.2030936016839;784.7403496101833;315.48777684618835;706.1946569841002;106.67311693496704
774.1941440838077;337.5392311718856;;;;;665.6203060640978;412.6777840293015;784.6729174283995;314.4909532893839;705.2015423640926;106.76432421662349
774.1102136750435;336.5459883724343;;;;;664.7765037741303;412.14707278221556;784.6054273745367;313.4932742322817;704.197913080118;106.85676197805687
774.0261774736658;335.5514936101598;;;;;663.9327011806106;411.6098707831955;784.5378831906993;312.494794992946;703.2059655446902;106.9484035331873
773.9408529290091;334.5417524347673;;;;;663.0827865307934;411.06164139048127;784.4702886189916;311.4955708894413;702.2064001550292;107.04105078735353
773.8578005713825;333.55890060067395;;;;;662.2536493084671;410.51923580382584;784.4034341810933;310.5072878944213;701.2210326274517;107.13270156671948
773.7722778320312;332.54681396484375;;;;;661.4169697423667;409.963457472943;784.3365377889851;309.518384706736;700.211625784412;107.22694420289676
773.689039133582;331.56175695049353;;;;;660.5834871601704;409.40026867481134;784.2688153745257;308.5172707538586;699.2198602138285;107.31992113505555
773.6045222628078;330.56157388735085;;;;;659.7711885512912;408.8407853392601;784.2010574535879;307.515631922603;698.2280066574131;107.41331954529143
